Time,Series1,Series2
1890,3.83,4.041679245283017
1891,3.93,4.041679245283017
1892,4.23,4.041679245283017
1893,2.64,2.6410909090909094
1894,3.69,3.8624812030075173
1895,5.27,4.934851851851852
1896,3.81,4.041679245283017
1897,3.76,4.041679245283017
1898,4.2,4.041679245283017
1899,2.68,2.6410909090909094
1900,2.24,2.306238938053098
1901,5.98,5.500707547169812
1902,5.24,5.500707547169812
1903,4.57,4.041679245283017
1904,4.23,4.041679245283017
1905,4.08,4.041679245283017
1906,3.16,3.5917004048582997
1907,3.14,3.2501185770750993
1908,2.57,3.8624812030075173
1909,6.19,5.500707547169812
1910,4.56,4.041679245283017
1911,4.57,4.041679245283017
1912,4.27,4.041679245283017
1913,4.48,4.041679245283017
1914,3.32,3.5917004048582997
1915,2.23,2.306238938053098
1916,4.42,4.403138401559454
1917,3.91,4.041679245283017
1918,2.18,2.306238938053098
1919,2.17,2.306238938053098
1920,2.33,2.306238938053098
1921,3.03,3.151645569620253
1922,3.67,4.041679245283017
1923,3.82,4.041679245283017
1924,3.82,4.041679245283017
1925,4.1,4.041679245283017
1926,3.53,3.5917004048582997
1927,2.22,2.306238938053098
1928,2.69,3.151645569620253
1929,4.93,4.851968085106384
1930,4.09,4.041679245283017
1931,4.46,4.041679245283017
1932,2.45,2.6410909090909094
1933,2.37,2.306238938053098
1934,2.76,2.306238938053098
1935,4.41,4.403138401559454
1936,3.78,4.403138401559454
1937,4.57,4.041679245283017
1938,4.56,4.041679245283017
1939,2.55,2.6410909090909094
1940,2.16,2.306238938053098
1941,3.89,4.403138401559454
1942,4.12,4.041679245283017
1943,3.97,4.041679245283017
1944,4.46,4.041679245283017
1945,4.34,4.041679245283017
1946,2.18,2.306238938053098
1947,2.5,2.7484883720930227
1948,5.54,4.934851851851852
1949,4.07,4.041679245283017
1950,4.38,4.041679245283017
1951,2.98,3.5917004048582997
1952,3.36,3.8624812030075173
1953,4.59,5.679880952380953
1954,4.25,4.041679245283017
1955,3.92,4.041679245283017
1956,3.88,4.041679245283017
1957,2.68,3.2501185770750993
1958,2.21,2.306238938053098
1959,4.82,4.403138401559454
1960,4.05,4.041679245283017
1961,3.11,3.5917004048582997
1962,2.14,2.306238938053098
1963,2.49,3.151645569620253
1964,3.81,4.041679245283017
1965,4.06,4.041679245283017
1966,2.55,2.6410909090909094
1967,2.31,2.306238938053098
1968,2.11,2.306238938053098
1969,2.44,3.151645569620253
1970,3.44,3.8624812030075173
1971,4.68,4.934851851851852
1972,4.96,4.851968085106384
1973,4.67,4.403138401559454
1974,4.05,4.041679245283017
1975,4.32,4.041679245283017
1976,3.79,4.041679245283017
1977,2.86,3.2501185770750993
1978,2.51,3.151645569620253
1979,5.06,4.934851851851852
1980,4.5,4.934851851851852
1981,3.93,4.403138401559454
1982,3.87,4.403138401559454
1983,3.95,4.041679245283017
1984,3.59,4.041679245283017
1985,3.71,4.041679245283017
1986,3.43,4.041679245283017
1987,4.31,4.041679245283017
1988,3.69,4.041679245283017
1989,2.47,2.6410909090909094
1990,2.25,2.306238938053098
1991,3.92,3.8624812030075173
1992,5.38,4.934851851851852
1993,4.61,4.851968085106384
1994,3.91,4.041679245283017
1995,3.76,4.041679245283017
1996,4.02,4.041679245283017
1997,3.73,4.041679245283017
1998,3.24,3.5917004048582997
1999,2.92,3.2501185770750993
2000,2.35,3.151645569620253
2001,4.19,4.934851851851852
2002,3.5,4.041679245283017
2003,2.71,2.6410909090909094
2004,2.21,2.306238938053098
2005,2.26,2.306238938053098
2006,2.6,2.7484883720930227
2007,3.78,4.934851851851852
2008,5.79,5.500707547169812
2009,5.43,5.500707547169812
2010,4.08,4.041679245283017
2011,3.67,4.041679245283017
2012,4.38,4.041679245283017
2013,2.47,2.6410909090909094
2014,2.39,2.306238938053098
2015,2.86,3.151645569620253
2016,4.23,4.041679245283017
2017,3.38,3.5917004048582997
2018,2.3,2.306238938053098
2019,2.37,2.7484883720930227
2020,3.83,3.8624812030075173
2021,4.25,4.403138401559454
2022,3.75,4.041679245283017
2023,3.99,4.041679245283017
2024,2.31,2.306238938053098
2025,2.14,2.306238938053098
2026,2.24,2.306238938053098
2027,2.52,2.7484883720930227
2028,3.96,3.8624812030075173
2029,3.7,4.403138401559454
2030,3.77,4.041679245283017
2031,3.9,4.041679245283017
2032,3.95,4.041679245283017
2033,2.26,2.306238938053098
2034,2.49,3.151645569620253
2035,4.36,4.403138401559454
2036,4.2,4.041679245283017
2037,3.78,4.041679245283017
2038,4.15,4.041679245283017
2039,3.74,4.041679245283017
2040,2.84,3.2501185770750993
2041,2.48,2.306238938053098
2042,2.17,2.306238938053098
2043,2.23,2.306238938053098
2044,2.51,3.151645569620253
2045,3.82,3.8624812030075173
2046,5.39,4.851968085106384
2047,3.83,4.041679245283017
2048,4.11,4.041679245283017
2049,4.2,4.041679245283017
2050,4.01,4.041679245283017
2051,2.24,2.306238938053098
2052,4.76,5.500707547169812
2053,4.09,4.041679245283017
2054,4.22,4.041679245283017
2055,4.09,4.041679245283017
2056,3.83,4.041679245283017
2057,2.74,2.6410909090909094
2058,2.31,2.306238938053098
2059,4.81,4.934851851851852
2060,5.54,5.500707547169812
2061,4.32,4.041679245283017
2062,2.36,2.306238938053098
2063,2.23,2.306238938053098
2064,2.87,2.7484883720930227
2065,4.91,4.934851851851852
2066,4.56,4.851968085106384
2067,4.04,4.403138401559454
2068,4.1,4.403138401559454
2069,4.09,4.041679245283017
2070,4.06,4.041679245283017
2071,3.69,3.8624812030075173
2072,4.33,4.934851851851852
2073,3.75,4.403138401559454
2074,4.19,4.041679245283017
2075,2.8,3.2501185770750993
2076,2.59,2.7484883720930227
2077,4.89,4.934851851851852
2078,3.84,4.403138401559454
2079,3.86,4.041679245283017
2080,4.23,4.041679245283017
2081,3.95,4.041679245283017
2082,3.53,3.5917004048582997
2083,2.79,3.2501185770750993
2084,2.34,2.306238938053098
2085,2.54,2.7484883720930227
2086,4.57,4.934851851851852
2087,3.91,4.403138401559454
2088,3.94,4.041679245283017
2089,3.78,4.041679245283017
2090,2.32,2.306238938053098
2091,2.18,2.306238938053098
2092,2.17,2.306238938053098
2093,2.29,2.306238938053098
2094,2.49,2.7484883720930227
2095,4.18,4.403138401559454
2096,2.7,2.6410909090909094
2097,2.39,2.306238938053098
2098,2.16,2.306238938053098
2099,2.72,3.8624812030075173
2100,5.04,4.934851851851852
2101,4.74,5.500707547169812
2102,4.09,4.041679245283017
2103,4.32,4.041679245283017
2104,4.12,4.041679245283017
2105,2.83,2.6410909090909094
2106,2.46,2.306238938053098
2107,2.53,3.8624812030075173
2108,4.36,4.041679245283017
2109,4.26,4.041679245283017
2110,2.25,2.306238938053098
2111,2.66,2.306238938053098
2112,2.79,3.151645569620253
2113,4.03,4.403138401559454
2114,3.69,4.041679245283017
2115,4.12,4.041679245283017
2116,4.07,4.041679245283017
2117,3.35,3.5917004048582997
2118,2.78,3.2501185770750993
2119,2.52,2.6410909090909094
2120,2.35,2.306238938053098
2121,2.27,2.306238938053098
2122,4.51,4.934851851851852
2123,4.03,4.403138401559454
2124,3.77,4.041679245283017
2125,3.12,3.5917004048582997
2126,2.6,2.6410909090909094
2127,3.69,3.8624812030075173
2128,3.96,4.403138401559454
2129,3.74,4.041679245283017
2130,3.69,4.041679245283017
2131,2.47,2.7484883720930227
2132,3.67,3.8624812030075173
2133,4.63,4.934851851851852
2134,4.5,4.934851851851852
2135,4.25,4.851968085106384
2136,3.95,4.403138401559454
2137,4.02,4.403138401559454
2138,3.55,4.041679245283017
2139,4.29,4.041679245283017
2140,3.86,4.041679245283017
2141,2.9,3.2501185770750993
2142,2.23,2.306238938053098
2143,2.17,2.306238938053098
2144,2.2,2.306238938053098
2145,3.41,3.8624812030075173
2146,4.22,4.934851851851852
2147,3.77,4.041679245283017
2148,3.96,4.041679245283017
2149,3.36,3.5917004048582997
2150,3.05,3.2501185770750993
2151,2.66,2.6410909090909094
2152,2.19,2.306238938053098
2153,2.19,2.306238938053098
2154,4.52,4.934851851851852
2155,4.78,5.500707547169812
2156,4.9,5.500707547169812
2157,4.03,4.041679245283017
2158,3.24,3.5917004048582997
2159,2.68,2.6410909090909094
2160,2.21,2.306238938053098
2161,2.68,3.8624812030075173
2162,4.24,4.934851851851852
2163,5.38,5.500707547169812
2164,4.5,4.041679245283017
2165,4.03,4.041679245283017
2166,4.3,4.041679245283017
2167,3.85,4.041679245283017
2168,2.67,2.6410909090909094
2169,2.37,2.306238938053098
2170,2.23,2.306238938053098
2171,4.4,4.403138401559454
2172,4.27,4.403138401559454
2173,4.18,4.403138401559454
2174,4.07,4.041679245283017
2175,3.7,4.041679245283017
2176,4.29,4.041679245283017
2177,4.47,4.041679245283017
2178,4.15,4.041679245283017
2179,2.54,2.6410909090909094
2180,2.23,2.306238938053098
2181,3.74,3.8624812030075173
2182,4.09,4.403138401559454
2183,3.98,4.403138401559454
2184,3.79,4.041679245283017
2185,4.17,4.041679245283017
2186,2.55,2.7484883720930227
2187,3.75,3.8624812030075173
2188,4.0,4.403138401559454
2189,3.8,4.403138401559454
2190,3.74,4.041679245283017
2191,3.49,3.5917004048582997
2192,2.27,2.306238938053098
2193,2.24,2.306238938053098
2194,3.73,4.403138401559454
2195,3.73,4.403138401559454
2196,3.67,4.403138401559454
2197,4.02,4.041679245283017
2198,2.57,2.6410909090909094
2199,4.56,4.934851851851852
2200,3.87,4.403138401559454
2201,3.6,4.041679245283017
2202,3.62,4.041679245283017
2203,2.61,2.6410909090909094
2204,2.22,2.306238938053098
2205,2.24,2.306238938053098
2206,2.73,3.8624812030075173
2207,3.82,4.934851851851852
2208,4.5,5.500707547169812
2209,4.18,4.041679245283017
2210,2.3,2.306238938053098
2211,2.26,2.306238938053098
2212,3.42,4.934851851851852
2213,4.25,4.934851851851852
2214,5.26,5.679880952380953
2215,5.54,5.500707547169812
2216,4.69,4.041679245283017
2217,3.93,4.041679245283017
2218,4.0,4.041679245283017
2219,4.21,4.041679245283017
2220,4.39,4.041679245283017
2221,2.96,3.2501185770750993
2222,2.57,2.6410909090909094
2223,2.26,2.306238938053098
2224,4.58,4.851968085106384
2225,4.64,4.403138401559454
2226,4.11,4.403138401559454
2227,3.71,4.041679245283017
2228,2.35,2.7484883720930227
2229,3.54,3.8624812030075173
2230,4.13,4.851968085106384
2231,3.62,4.403138401559454
2232,3.5,4.041679245283017
2233,4.1,4.041679245283017
2234,3.2,3.5917004048582997
2235,2.94,3.2501185770750993
2236,2.29,2.306238938053098
2237,2.66,3.8624812030075173
2238,4.48,4.934851851851852
2239,4.29,4.041679245283017
2240,4.09,4.041679245283017
2241,4.11,4.041679245283017
2242,4.08,4.041679245283017
2243,3.17,3.5917004048582997
2244,2.4,2.306238938053098
2245,2.33,2.306238938053098
2246,4.49,4.934851851851852
2247,3.95,4.851968085106384
2248,4.34,4.041679245283017
2249,4.68,4.934851851851852
2250,3.69,4.041679245283017
2251,2.17,2.306238938053098
2252,2.32,2.7484883720930227
2253,4.94,5.500707547169812
2254,4.28,4.041679245283017
2255,3.66,4.041679245283017
2256,3.8,4.041679245283017
2257,3.98,4.041679245283017
2258,4.04,4.041679245283017
2259,2.45,3.8624812030075173
2260,3.22,4.934851851851852
2261,4.72,4.934851851851852
2262,4.91,5.500707547169812
2263,4.78,4.041679245283017
2264,4.09,4.041679245283017
2265,4.0,4.041679245283017
2266,3.93,4.041679245283017
2267,4.53,4.041679245283017
2268,4.43,4.041679245283017
2269,3.99,4.041679245283017
2270,3.45,3.5917004048582997
2271,3.22,3.2501185770750993
2272,2.27,2.306238938053098
2273,2.51,2.7484883720930227
2274,4.61,4.934851851851852
2275,4.72,4.934851851851852
2276,3.73,4.403138401559454
2277,3.62,4.041679245283017
2278,2.63,2.6410909090909094
2279,2.26,2.306238938053098
2280,2.23,2.306238938053098
2281,3.64,3.8624812030075173
2282,3.73,4.403138401559454
2283,3.21,3.5917004048582997
2284,2.7,2.6410909090909094
2285,2.2,2.306238938053098
2286,2.29,2.306238938053098
2287,2.54,2.7484883720930227
2288,4.76,4.934851851851852
2289,4.04,4.041679245283017
2290,3.89,4.041679245283017
2291,4.34,4.041679245283017
2292,3.58,3.5917004048582997
2293,3.65,3.8624812030075173
2294,4.45,4.041679245283017
2295,2.87,3.2501185770750993
2296,2.46,2.306238938053098
2297,2.27,2.306238938053098
2298,4.96,4.934851851851852
2299,4.82,4.851968085106384
2300,4.43,4.403138401559454
2301,4.05,4.403138401559454
2302,3.69,4.041679245283017
2303,3.99,4.041679245283017
2304,2.44,2.306238938053098
2305,2.21,2.306238938053098
2306,2.22,2.306238938053098
2307,5.83,5.679880952380953
2308,4.96,5.500707547169812
2309,4.64,5.500707547169812
2310,3.9,4.041679245283017
2311,4.21,4.041679245283017
2312,3.61,4.041679245283017
2313,3.0,3.5917004048582997
2314,2.62,2.306238938053098
2315,6.05,5.500707547169812
2316,4.27,4.041679245283017
2317,3.86,4.041679245283017
2318,3.07,3.2501185770750993
2319,2.41,2.306238938053098
2320,2.25,2.306238938053098
2321,2.29,2.306238938053098
2322,2.63,2.7484883720930227
2323,3.56,3.8624812030075173
2324,4.81,4.934851851851852
2325,4.28,4.403138401559454
2326,3.46,4.041679245283017
2327,2.55,2.6410909090909094
2328,2.39,2.306238938053098
2329,2.26,2.306238938053098
2330,4.5,4.403138401559454
2331,3.62,4.041679245283017
2332,3.97,4.041679245283017
2333,3.2,3.5917004048582997
2334,2.34,2.306238938053098
2335,2.22,2.306238938053098
2336,4.94,4.934851851851852
2337,5.07,4.851968085106384
2338,3.85,4.041679245283017
2339,4.0,4.041679245283017
2340,3.34,3.5917004048582997
2341,2.39,2.306238938053098
2342,3.94,4.041679245283017
2343,3.45,3.5917004048582997
2344,2.96,3.2501185770750993
2345,2.48,2.306238938053098
2346,2.24,2.306238938053098
2347,2.23,2.306238938053098
2348,3.23,3.8624812030075173
2349,4.55,4.934851851851852
2350,4.38,4.041679245283017
2351,4.48,4.041679245283017
2352,4.46,4.041679245283017
2353,4.61,4.041679245283017
2354,4.23,4.041679245283017
2355,3.92,4.041679245283017
2356,3.04,2.306238938053098
2357,2.52,2.306238938053098
2358,2.28,2.306238938053098
2359,2.4,2.7484883720930227
2360,4.17,4.934851851851852
2361,3.81,4.041679245283017
2362,3.97,4.041679245283017
2363,3.87,4.041679245283017
2364,4.02,4.041679245283017
2365,2.86,2.6410909090909094
2366,2.47,3.8624812030075173
2367,4.02,4.934851851851852
2368,5.97,5.500707547169812
2369,3.42,3.5917004048582997
2370,3.03,3.2501185770750993
2371,2.28,2.306238938053098
2372,2.21,2.306238938053098
2373,2.97,3.8624812030075173
2374,5.54,4.403138401559454
2375,4.47,4.403138401559454
2376,4.15,4.041679245283017
2377,3.81,4.041679245283017
2378,3.62,4.041679245283017
2379,3.98,4.041679245283017
2380,2.32,2.306238938053098
2381,2.31,2.306238938053098
2382,4.25,4.934851851851852
2383,3.9,4.041679245283017
2384,4.23,4.041679245283017
2385,3.95,4.041679245283017
2386,2.95,3.2501185770750993
2387,2.7,2.6410909090909094
2388,2.49,2.306238938053098
2389,2.25,2.306238938053098
2390,3.1,3.8624812030075173
2391,4.83,4.403138401559454
2392,3.97,4.403138401559454
2393,3.84,4.041679245283017
2394,3.92,4.041679245283017
2395,4.18,4.041679245283017
2396,3.2,3.5917004048582997
2397,2.23,2.306238938053098
2398,4.36,4.934851851851852
2399,3.68,4.041679245283017
2400,3.93,4.041679245283017
2401,4.32,4.041679245283017
2402,3.63,4.041679245283017
2403,2.79,2.6410909090909094
2404,2.26,2.306238938053098
2405,2.26,2.306238938053098
2406,4.46,4.403138401559454
2407,4.57,4.041679245283017
2408,4.44,4.041679245283017
2409,4.68,4.041679245283017
2410,3.44,3.2501185770750993
2411,3.17,2.6462291169451078
2412,2.83,2.6462291169451078
2413,2.67,4.934851851851852
2414,5.19,5.500707547169812
2415,4.97,5.500707547169812
2416,3.08,3.5917004048582997
2417,2.7,2.6462291169451078
2418,2.23,2.6462291169451078
2419,2.27,2.7484883720930227
2420,3.18,4.934851851851852
2421,4.07,4.934851851851852
2422,2.81,2.6462291169451078
2423,2.31,2.6462291169451078
2424,2.32,2.6462291169451078
2425,3.08,3.8624812030075173
2426,5.18,4.403138401559454
2427,3.57,4.461474514563107
2428,3.72,4.461474514563107
2429,4.08,4.461474514563107
2430,2.35,2.6462291169451078
2431,2.31,2.6462291169451078
2432,3.99,4.934851851851852
2433,4.8,4.403138401559454
2434,4.05,4.461474514563107
2435,4.39,4.461474514563107
2436,2.87,3.2501185770750993
2437,2.55,2.6462291169451078
2438,2.38,2.7484883720930227
2439,3.62,4.461474514563107
2440,2.26,2.6462291169451078
2441,2.58,3.8624812030075173
2442,4.03,4.934851851851852
2443,5.92,4.403138401559454
2444,4.8,4.461474514563107
2445,4.58,4.461474514563107
2446,4.04,4.461474514563107
2447,3.91,4.461474514563107
2448,4.13,4.461474514563107
2449,2.38,2.6462291169451078
2450,2.49,2.7484883720930227
2451,3.0,3.8624812030075173
2452,4.4,4.461474514563107
2453,4.25,4.461474514563107
2454,4.22,4.461474514563107
2455,3.08,3.2501185770750993
2456,2.43,2.6462291169451078
2457,4.15,4.461474514563107
2458,4.14,4.461474514563107
2459,4.24,4.461474514563107
2460,3.81,4.461474514563107
2461,3.2,3.5917004048582997
2462,2.39,2.6462291169451078
2463,2.41,2.6462291169451078
2464,4.82,5.500707547169812
2465,4.54,4.461474514563107
2466,4.0,4.461474514563107
2467,2.9,3.2501185770750993
2468,2.77,2.6462291169451078
2469,2.43,2.6462291169451078
2470,4.52,4.934851851851852
2471,4.58,4.403138401559454
2472,3.81,4.461474514563107
2473,3.67,4.461474514563107
2474,4.14,4.461474514563107
2475,4.47,4.934851851851852
2476,3.78,4.461474514563107
2477,3.89,4.461474514563107
2478,3.43,4.461474514563107
2479,4.37,4.461474514563107
2480,4.55,4.461474514563107
2481,4.03,4.461474514563107
2482,3.0,3.2501185770750993
2483,2.27,2.6462291169451078
2484,2.42,2.7484883720930227
2485,3.93,4.461474514563107
2486,3.65,4.461474514563107
2487,2.94,3.2501185770750993
2488,2.75,2.6462291169451078
2489,2.34,2.6462291169451078
2490,2.27,2.6462291169451078
2491,2.56,2.7484883720930227
2492,4.72,4.934851851851852
2493,3.96,4.403138401559454
2494,4.01,4.461474514563107
2495,4.24,4.461474514563107
2496,4.41,4.403138401559454
2497,4.09,4.403138401559454
2498,3.77,4.461474514563107
2499,3.77,4.461474514563107
2500,4.23,4.461474514563107
2501,2.32,2.7484883720930227
2502,4.08,4.461474514563107
2503,4.36,4.461474514563107
2504,4.33,4.461474514563107
2505,2.53,2.6462291169451078
2506,5.94,5.679880952380953
2507,4.71,4.461474514563107
2508,4.39,4.461474514563107
2509,4.23,4.461474514563107
2510,3.07,3.2501185770750993
2511,2.33,2.6462291169451078
2512,2.3,2.6462291169451078
2513,3.71,3.8624812030075173
2514,5.08,4.851968085106384
2515,4.2,4.461474514563107
2516,2.64,2.6462291169451078
2517,2.37,2.6462291169451078
2518,2.27,2.6462291169451078
2519,2.43,2.7484883720930227
2520,4.91,4.851968085106384
2521,3.57,4.461474514563107
2522,4.22,4.461474514563107
2523,3.81,4.461474514563107
2524,2.61,2.6462291169451078
2525,2.38,2.6462291169451078
2526,2.49,2.7484883720930227
2527,4.76,4.934851851851852
2528,3.78,4.403138401559454
2529,3.71,4.461474514563107
2530,3.7,4.461474514563107
2531,4.12,4.461474514563107
2532,2.96,3.2501185770750993
2533,2.36,2.6462291169451078
2534,3.66,3.8624812030075173
2535,4.57,4.934851851851852
2536,4.84,4.851968085106384
2537,4.21,4.403138401559454
2538,3.84,4.461474514563107
2539,3.65,4.461474514563107
2540,3.42,4.461474514563107
2541,3.67,3.8624812030075173
2542,4.83,4.934851851851852
2543,3.64,4.461474514563107
2544,4.39,4.461474514563107
2545,4.33,4.461474514563107
2546,2.74,2.6462291169451078
2547,2.54,2.6462291169451078
2548,5.92,5.679880952380953
2549,5.48,5.500707547169812
2550,4.22,4.461474514563107
2551,4.18,4.461474514563107
2552,4.08,4.461474514563107
2553,3.69,4.934851851851852
2554,5.98,5.679880952380953
2555,4.43,4.461474514563107
2556,4.15,4.461474514563107
2557,4.23,4.461474514563107
2558,4.51,4.461474514563107
2559,3.37,3.5917004048582997
2560,2.51,2.6462291169451078
2561,4.56,4.934851851851852
2562,3.88,4.461474514563107
2563,3.91,4.461474514563107
2564,4.38,4.461474514563107
2565,3.95,4.461474514563107
2566,2.58,2.6462291169451078
2567,2.81,2.7484883720930227
2568,4.86,4.851968085106384
2569,4.18,4.461474514563107
2570,4.15,4.461474514563107
2571,2.37,2.6462291169451078
2572,2.25,2.6462291169451078
2573,2.29,2.6462291169451078
2574,2.45,2.7484883720930227
2575,3.92,4.403138401559454
2576,4.07,4.403138401559454
2577,3.32,4.461474514563107
2578,3.79,4.461474514563107
2579,4.17,4.461474514563107
2580,2.86,3.2501185770750993
2581,2.62,2.6462291169451078
2582,2.33,2.6462291169451078
2583,4.7,4.934851851851852
2584,4.36,4.934851851851852
2585,3.99,4.403138401559454
2586,3.63,4.461474514563107
2587,3.42,4.461474514563107
2588,3.85,4.461474514563107
2589,2.22,2.6462291169451078
2590,4.66,4.934851851851852
2591,3.92,4.461474514563107
2592,3.67,4.461474514563107
2593,3.84,4.461474514563107
2594,3.84,4.461474514563107
2595,3.33,3.5917004048582997
2596,2.3,2.6462291169451078
2597,2.46,2.7484883720930227
2598,2.73,3.8624812030075173
2599,4.7,4.461474514563107
2600,3.39,4.461474514563107
2601,2.92,3.2501185770750993
2602,2.64,2.6462291169451078
2603,4.49,4.934851851851852
2604,5.33,5.500707547169812
2605,4.31,4.461474514563107
2606,4.71,4.461474514563107
2607,4.52,4.461474514563107
2608,2.76,2.6462291169451078
2609,2.36,2.6462291169451078
2610,2.42,2.6462291169451078
2611,4.12,4.403138401559454
2612,3.45,4.461474514563107
2613,4.12,4.461474514563107
2614,3.1,3.2501185770750993
2615,2.6,2.6462291169451078
2616,4.95,4.934851851851852
2617,4.5,4.851968085106384
2618,4.34,4.403138401559454
2619,3.69,4.461474514563107
2620,4.25,4.461474514563107
2621,3.39,3.5917004048582997
2622,2.64,2.6462291169451078
2623,2.26,2.6462291169451078
2624,3.64,4.461474514563107
2625,3.59,4.461474514563107
2626,3.22,3.5917004048582997
2627,2.26,2.6462291169451078
2628,2.26,2.6462291169451078
2629,2.48,2.7484883720930227
2630,3.71,3.8624812030075173
2631,4.76,4.934851851851852
2632,4.55,4.851968085106384
2633,4.13,4.461474514563107
2634,3.59,4.461474514563107
2635,4.08,4.461474514563107
2636,4.64,4.461474514563107
2637,4.75,4.461474514563107
2638,3.25,3.5917004048582997
2639,2.57,2.6462291169451078
2640,4.82,4.934851851851852
2641,3.86,4.403138401559454
2642,4.18,4.403138401559454
2643,4.3,4.461474514563107
2644,4.04,4.461474514563107
2645,2.74,2.6462291169451078
2646,2.33,2.6462291169451078
2647,2.37,2.6462291169451078
2648,4.86,5.500707547169812
2649,4.51,5.500707547169812
2650,3.95,4.461474514563107
2651,4.26,4.461474514563107
2652,4.1,4.461474514563107
2653,2.93,3.2501185770750993
2654,2.73,2.6462291169451078
2655,2.51,2.6462291169451078
2656,2.39,2.7484883720930227
2657,5.47,5.500707547169812
2658,4.22,4.461474514563107
2659,3.74,4.461474514563107
2660,4.64,4.461474514563107
2661,3.89,4.461474514563107
2662,3.27,3.5917004048582997
2663,2.46,2.6462291169451078
2664,4.32,4.403138401559454
2665,4.09,4.461474514563107
2666,3.45,4.461474514563107
2667,4.28,4.461474514563107
2668,3.41,3.5917004048582997
2669,2.27,2.6462291169451078
2670,3.41,3.8624812030075173
2671,4.84,4.934851851851852
2672,4.15,4.403138401559454
2673,3.88,4.461474514563107
2674,3.86,4.461474514563107
2675,2.51,2.6462291169451078
2676,2.23,2.6462291169451078
2677,4.4,4.851968085106384
2678,4.46,4.403138401559454
2679,4.19,4.403138401559454
2680,3.84,4.403138401559454
2681,3.9,4.461474514563107
2682,2.63,2.6462291169451078
2683,4.58,4.934851851851852
2684,3.78,4.403138401559454
2685,3.52,4.461474514563107
2686,4.49,4.461474514563107
2687,2.69,2.6462291169451078
2688,4.7,4.934851851851852
2689,3.47,4.461474514563107
2690,3.19,3.5917004048582997
2691,2.77,2.6462291169451078
2692,3.99,4.934851851851852
2693,4.32,4.461474514563107
2694,3.9,4.461474514563107
2695,3.02,3.5917004048582997
2696,2.28,2.6462291169451078
2697,2.21,2.6462291169451078
2698,2.23,2.6462291169451078
2699,2.61,3.8624812030075173
2700,5.36,5.500707547169812
2701,4.95,5.500707547169812
2702,4.82,4.461474514563107
2703,4.47,4.461474514563107
2704,3.96,4.461474514563107
2705,2.59,2.6462291169451078
2706,2.27,2.6462291169451078
2707,2.23,2.6462291169451078
2708,4.49,4.934851851851852
2709,3.88,4.403138401559454
2710,4.39,4.461474514563107
2711,4.46,4.461474514563107
2712,3.13,3.5917004048582997
2713,2.35,2.6462291169451078
2714,2.25,2.6462291169451078
2715,3.54,3.8624812030075173
2716,3.88,4.461474514563107
2717,2.23,2.6462291169451078
2718,3.68,3.8624812030075173
2719,4.79,4.934851851851852
2720,4.22,4.851968085106384
2721,3.92,4.403138401559454
2722,4.94,4.461474514563107
2723,3.36,3.5917004048582997
2724,3.15,3.2501185770750993
2725,2.65,2.6462291169451078
2726,3.55,3.8624812030075173
2727,4.37,4.934851851851852
2728,4.33,4.851968085106384
2729,3.87,4.403138401559454
2730,3.7,4.403138401559454
2731,3.74,4.461474514563107
2732,4.32,4.461474514563107
2733,4.81,4.461474514563107
2734,2.53,2.6462291169451078
2735,2.22,2.6462291169451078
2736,2.23,2.6462291169451078
2737,3.92,4.403138401559454
2738,3.7,4.461474514563107
2739,2.59,2.6462291169451078
2740,2.41,2.6462291169451078
2741,2.2,2.6462291169451078
2742,2.72,3.8624812030075173
2743,3.56,4.934851851851852
2744,4.47,4.934851851851852
2745,4.51,4.461474514563107
2746,3.81,4.461474514563107
2747,3.96,4.461474514563107
2748,4.27,4.461474514563107
2749,2.71,2.6462291169451078
2750,4.39,4.934851851851852
2751,5.26,5.500707547169812
2752,4.65,5.500707547169812
2753,4.66,4.461474514563107
2754,4.41,4.461474514563107
2755,3.79,4.461474514563107
2756,4.12,4.461474514563107
2757,3.75,4.461474514563107
2758,2.99,3.5917004048582997
2759,2.5,2.6462291169451078
2760,2.47,2.7484883720930227
2761,4.57,4.851968085106384
2762,3.66,4.461474514563107
2763,2.89,3.2501185770750993
2764,2.29,2.6462291169451078
2765,3.69,3.8624812030075173
2766,3.82,4.403138401559454
2767,4.25,4.461474514563107
2768,3.79,4.461474514563107
2769,4.26,4.461474514563107
2770,4.34,4.461474514563107
2771,4.94,4.461474514563107
2772,3.66,3.5917004048582997
2773,2.49,2.6462291169451078
2774,3.98,3.8624812030075173
2775,5.13,4.934851851851852
2776,4.89,4.851968085106384
2777,4.19,4.403138401559454
2778,4.28,4.403138401559454
2779,3.95,4.461474514563107
2780,4.43,4.461474514563107
2781,3.41,3.5917004048582997
2782,3.13,3.2501185770750993
2783,2.75,2.7484883720930227
2784,4.04,3.8624812030075173
2785,4.54,4.851968085106384
2786,4.06,4.403138401559454
2787,3.77,4.461474514563107
2788,4.56,4.461474514563107
2789,2.69,2.6462291169451078
2790,2.51,2.6462291169451078
2791,3.81,4.403138401559454
2792,3.97,4.403138401559454
2793,3.9,4.403138401559454
2794,3.75,4.461474514563107
2795,3.56,4.461474514563107
2796,3.89,4.461474514563107
2797,2.79,2.6462291169451078
2798,2.54,2.7484883720930227
2799,3.17,3.8624812030075173
2800,5.37,5.679880952380953
2801,5.13,5.500707547169812
2802,4.19,4.461474514563107
2803,3.92,4.461474514563107
2804,2.24,2.6462291169451078
