date_time,rain_depth,air_temp,air_humid,windspeed
2021-09-17T00:00:00.0,0.0,21.1,81.0,6.0
2021-09-17T01:00:00.0,0.0,21.699999999999996,78.0,9.0
2021-09-17T02:00:00.0,0.0,22.2,73.0,9.0
2021-09-17T03:00:00.0,2.7,20.4,86.0,11.0
2021-09-17T04:00:00.0,0.7,21.0,84.0,12.0
2021-09-17T05:00:00.0,0.0,21.4,85.0,10.0
2021-09-17T06:00:00.0,5.6,19.8,88.0,19.0
2021-09-17T07:00:00.0,23.3,19.300000000000004,94.0,13.0
2021-09-17T08:00:00.0,1.6,18.7,88.0,14.0
2021-09-17T09:00:00.0,0.3,19.4,86.0,12.0
2021-09-17T10:00:00.0,0.0,19.8,82.0,14.0
2021-09-17T11:00:00.0,0.0,21.2,77.0,7.0
2021-09-17T12:00:00.0,0.0,20.8,80.0,7.0
2021-09-17T13:00:00.0,1.0,20.4,81.0,8.0
2021-09-17T14:00:00.0,0.8,20.2,83.0,12.0
2021-09-17T15:00:00.0,0.0,22.2,75.0,12.0
2021-09-17T16:00:00.0,0.0,23.1,68.0,13.0
2021-09-17T17:00:00.0,0.0,23.7,62.0,18.0
2021-09-17T18:00:00.0,0.0,23.6,62.0,19.0
2021-09-17T19:00:00.0,0.0,22.6,64.0,16.0
2021-09-17T20:00:00.0,0.0,21.3,66.0,16.0
2021-09-17T21:00:00.0,0.0,20.5,69.0,12.0
2021-09-17T22:00:00.0,0.0,20.5,66.0,13.0
2021-09-17T23:00:00.0,0.0,19.9,67.0,13.0
2021-09-18T00:00:00.0,0.0,19.8,68.0,18.0
2021-09-18T01:00:00.0,0.0,19.7,64.0,15.0
2021-09-18T02:00:00.0,0.0,19.8,61.0,16.0
2021-09-18T03:00:00.0,0.0,19.5,59.0,17.0
2021-09-18T04:00:00.0,0.0,19.9,56.0,15.0
2021-09-18T05:00:00.0,0.0,19.300000000000004,59.0,11.0
2021-09-18T06:00:00.0,0.0,19.099999999999998,59.0,21.0
2021-09-18T07:00:00.0,0.0,18.999999999999996,59.0,18.0
2021-09-18T08:00:00.0,0.0,19.300000000000004,60.0,21.0
2021-09-18T09:00:00.0,0.0,20.1,55.0,15.0
2021-09-18T10:00:00.0,0.0,20.9,56.0,20.0
2021-09-18T11:00:00.0,0.0,22.6,48.0,18.0
2021-09-18T12:00:00.0,0.0,22.7,57.0,10.0
2021-09-18T13:00:00.0,0.0,22.4,61.0,14.0
2021-09-18T14:00:00.0,0.0,22.6,63.0,16.0
2021-09-18T15:00:00.0,0.0,22.5,69.0,14.0
2021-09-18T16:00:00.0,0.0,22.7,70.0,10.0
2021-09-18T17:00:00.0,0.0,22.9,69.0,7.0
2021-09-18T18:00:00.0,0.0,22.7,68.0,8.0
2021-09-18T19:00:00.0,0.0,22.2,71.0,7.0
2021-09-18T20:00:00.0,0.0,22.100000000000005,73.0,6.0
2021-09-18T21:00:00.0,0.0,21.6,67.0,7.0
2021-09-18T22:00:00.0,0.0,21.1,64.0,8.0
2021-09-18T23:00:00.0,0.0,21.0,63.0,5.0
2021-09-19T00:00:00.0,0.0,21.2,61.0,8.0
2021-09-19T01:00:00.0,0.0,21.3,59.0,7.0
2021-09-19T02:00:00.0,0.0,20.9,59.0,17.0
2021-09-19T03:00:00.0,0.0,20.6,61.0,15.0
2021-09-19T04:00:00.0,0.0,21.0,60.0,6.0
2021-09-19T05:00:00.0,0.0,21.1,61.0,7.0
2021-09-19T06:00:00.0,0.0,20.7,63.0,6.0
2021-09-19T07:00:00.0,0.0,20.6,62.0,9.0
2021-09-19T08:00:00.0,0.0,20.6,61.0,10.0
2021-09-19T09:00:00.0,0.0,21.3,62.0,8.0
2021-09-19T10:00:00.0,0.0,22.100000000000005,58.0,5.0
2021-09-19T11:00:00.0,0.0,22.5,60.0,5.0
2021-09-19T12:00:00.0,0.0,22.3,62.0,8.0
2021-09-19T13:00:00.0,0.0,22.8,61.0,7.0
2021-09-19T14:00:00.0,0.0,22.9,66.0,8.0
2021-09-19T15:00:00.0,0.0,22.5,69.0,16.0
2021-09-19T16:00:00.0,0.0,22.3,71.0,8.0
2021-09-19T17:00:00.0,0.4,22.2,77.0,5.0
2021-09-19T18:00:00.0,0.1,21.6,80.0,9.0
2021-09-19T19:00:00.0,0.0,21.3,80.0,10.0
2021-09-19T20:00:00.0,0.0,21.4,81.0,6.0
2021-09-19T21:00:00.0,0.0,21.3,81.0,8.0
2021-09-19T22:00:00.0,0.0,21.3,77.0,13.0
2021-09-19T23:00:00.0,0.1,20.3,81.0,12.0
2021-09-20T00:00:00.0,0.6,18.7,80.0,13.0
2021-09-20T01:00:00.0,0.2,18.8,75.0,13.0
2021-09-20T02:00:00.0,0.0,18.2,74.0,6.0
2021-09-20T03:00:00.0,0.0,18.8,69.0,10.0
2021-09-20T04:00:00.0,0.0,18.7,74.0,9.0
2021-09-20T05:00:00.0,0.0,18.7,74.0,15.0
2021-09-20T06:00:00.0,0.0,18.899999999999995,74.0,21.0
2021-09-20T07:00:00.0,0.1,17.7,75.0,30.0
2021-09-20T08:00:00.0,0.0,18.0,72.0,33.0
2021-09-20T09:00:00.0,0.0,18.899999999999995,66.0,31.0
2021-09-20T10:00:00.0,0.0,18.6,64.0,21.0
2021-09-20T11:00:00.0,0.0,19.300000000000004,61.0,23.0
2021-09-20T12:00:00.0,0.0,19.7,59.0,40.0
2021-09-20T13:00:00.0,0.0,20.3,56.0,39.0
2021-09-20T14:00:00.0,0.0,20.9,54.0,38.0
2021-09-20T15:00:00.0,0.0,20.9,58.0,32.0
2021-09-20T16:00:00.0,0.0,20.5,53.0,30.0
2021-09-20T17:00:00.0,0.0,19.9,54.0,28.0
2021-09-20T18:00:00.0,0.0,19.4,60.0,31.0
2021-09-20T19:00:00.0,0.0,18.3,63.0,38.0
2021-09-20T20:00:00.0,0.0,17.4,63.0,43.00000000000001
2021-09-20T21:00:00.0,0.1,17.1,63.0,46.0
2021-09-20T22:00:00.0,0.0,17.3,61.0,50.0
2021-09-20T23:00:00.0,0.0,17.6,58.0,47.0
2021-09-21T00:00:00.0,0.0,17.3,54.0,36.0
2021-09-21T01:00:00.0,0.0,17.2,55.0,12.0
2021-09-21T02:00:00.0,0.0,17.2,56.0,26.0
2021-09-21T03:00:00.0,0.0,17.3,53.0,33.0
2021-09-21T04:00:00.0,0.0,16.9,56.0,11.0
2021-09-21T05:00:00.0,0.0,17.2,58.0,26.0
2021-09-21T06:00:00.0,0.0,16.8,56.0,37.0
2021-09-21T07:00:00.0,0.0,16.5,55.0,21.0
2021-09-21T08:00:00.0,0.0,17.3,55.0,27.0
2021-09-21T09:00:00.0,0.0,18.0,55.0,40.0
2021-09-21T10:00:00.0,0.0,18.4,54.0,42.0
2021-09-21T11:00:00.0,0.0,19.2,53.0,38.0
2021-09-21T12:00:00.0,0.0,20.1,48.0,32.0
2021-09-21T13:00:00.0,0.0,20.7,44.0,22.000000000000004
2021-09-21T14:00:00.0,0.0,21.0,45.0,22.000000000000004
2021-09-21T15:00:00.0,0.0,21.4,42.0,17.0
2021-09-21T16:00:00.0,0.0,21.5,40.0,19.0
2021-09-21T17:00:00.0,0.0,21.9,39.0,19.0
2021-09-21T18:00:00.0,0.0,21.3,46.0,21.0
2021-09-21T19:00:00.0,0.0,20.5,46.0,19.0
2021-09-21T20:00:00.0,0.0,19.300000000000004,48.0,19.0
2021-09-21T21:00:00.0,0.0,18.3,52.0,16.0
2021-09-21T22:00:00.0,0.0,18.0,54.0,19.0
2021-09-21T23:00:00.0,0.0,17.4,54.0,25.0
2021-09-22T00:00:00.0,0.0,17.3,51.0,23.0
2021-09-22T01:00:00.0,0.0,17.4,53.0,26.0
2021-09-22T02:00:00.0,0.0,17.0,52.0,24.0
2021-09-22T03:00:00.0,0.0,16.7,52.0,18.0
2021-09-22T04:00:00.0,0.0,16.299999999999997,53.0,14.0
2021-09-22T05:00:00.0,0.0,16.5,57.0,10.0
2021-09-22T06:00:00.0,0.0,16.1,54.0,7.0
2021-09-22T07:00:00.0,0.0,16.4,52.0,6.0
2021-09-22T08:00:00.0,0.0,16.4,53.0,6.0
2021-09-22T09:00:00.0,0.0,17.1,53.0,6.0
2021-09-22T10:00:00.0,0.0,17.8,51.0,3.0
2021-09-22T11:00:00.0,0.0,18.3,51.0,5.0
2021-09-22T12:00:00.0,0.0,19.099999999999998,53.0,5.0
2021-09-22T13:00:00.0,0.0,18.899999999999995,56.0,9.0
2021-09-22T14:00:00.0,0.0,19.4,55.0,8.0
2021-09-22T15:00:00.0,0.0,20.0,58.0,10.0
2021-09-22T16:00:00.0,0.0,20.2,59.0,13.0
2021-09-22T17:00:00.0,0.0,20.1,61.0,16.0
2021-09-22T18:00:00.0,0.0,19.9,63.0,17.0
2021-09-22T19:00:00.0,0.0,19.9,65.0,12.0
2021-09-22T20:00:00.0,0.0,19.7,63.0,10.0
2021-09-22T21:00:00.0,0.0,19.2,65.0,10.0
2021-09-22T22:00:00.0,0.0,18.8,54.0,19.0
2021-09-22T23:00:00.0,0.0,18.6,53.0,12.0
2021-09-23T00:00:00.0,0.0,18.4,52.0,9.0
2021-09-23T01:00:00.0,0.0,18.1,49.0,10.0
2021-09-23T02:00:00.0,0.0,17.8,53.0,8.0
2021-09-23T03:00:00.0,0.0,18.4,41.0,7.0
2021-09-23T04:00:00.0,0.0,17.9,42.0,8.0
2021-09-23T05:00:00.0,0.0,17.5,43.0,8.0
2021-09-23T06:00:00.0,0.0,17.0,44.0,6.0
2021-09-23T07:00:00.0,0.0,16.2,50.0,7.0
2021-09-23T08:00:00.0,0.0,16.6,48.0,6.0
2021-09-23T09:00:00.0,0.0,17.4,46.0,7.0
2021-09-23T10:00:00.0,0.0,18.999999999999996,43.0,8.0
2021-09-23T11:00:00.0,0.0,19.6,45.0,7.0
2021-09-23T12:00:00.0,0.0,20.1,47.0,7.0
2021-09-23T13:00:00.0,0.0,19.7,52.0,14.0
2021-09-23T14:00:00.0,0.0,19.7,51.0,15.0
2021-09-23T15:00:00.0,0.0,19.9,51.0,12.0
2021-09-23T16:00:00.0,0.0,20.1,58.0,12.0
2021-09-23T17:00:00.0,0.0,20.1,59.0,15.0
2021-09-23T18:00:00.0,0.0,20.2,58.0,13.0
2021-09-23T19:00:00.0,0.0,19.9,60.0,11.0
2021-09-23T20:00:00.0,0.0,19.9,61.0,8.0
2021-09-23T21:00:00.0,0.0,18.899999999999995,65.0,8.0
2021-09-23T22:00:00.0,0.0,18.5,66.0,7.0
2021-09-23T23:00:00.0,0.0,17.6,68.0,6.0
2021-09-24T00:00:00.0,0.0,17.9,68.0,8.0
2021-09-24T01:00:00.0,0.0,18.4,65.0,6.0
2021-09-24T02:00:00.0,0.0,18.6,64.0,5.0
2021-09-24T03:00:00.0,0.0,18.8,64.0,5.0
2021-09-24T04:00:00.0,0.0,18.8,66.0,5.0
2021-09-24T05:00:00.0,0.0,18.8,65.0,4.0
2021-09-24T06:00:00.0,0.0,18.6,67.0,5.0
2021-09-24T07:00:00.0,0.0,18.6,66.0,7.0
2021-09-24T08:00:00.0,0.0,18.899999999999995,66.0,6.0
2021-09-24T09:00:00.0,0.0,19.2,65.0,8.0
2021-09-24T10:00:00.0,0.0,19.6,66.0,6.0
2021-09-24T11:00:00.0,0.0,20.4,67.0,3.0
2021-09-24T12:00:00.0,0.0,20.1,66.0,4.0
2021-09-24T13:00:00.0,0.0,20.2,67.0,6.0
2021-09-24T14:00:00.0,0.0,20.6,63.0,6.0
2021-09-24T15:00:00.0,0.0,21.0,60.0,10.0
2021-09-24T16:00:00.0,0.0,21.4,59.0,8.0
2021-09-24T17:00:00.0,0.0,21.0,62.0,8.0
2021-09-24T18:00:00.0,0.0,21.0,64.0,9.0
2021-09-24T19:00:00.0,0.0,20.8,70.0,10.0
2021-09-24T20:00:00.0,0.0,20.2,71.0,7.0
2021-09-24T21:00:00.0,0.0,19.7,72.0,5.0
2021-09-24T22:00:00.0,0.0,19.099999999999998,69.0,6.0
2021-09-24T23:00:00.0,0.0,18.8,69.0,7.0
2021-09-25T00:00:00.0,0.0,18.6,71.0,8.0
2021-09-25T01:00:00.0,0.0,18.5,72.0,8.0
2021-09-25T02:00:00.0,0.0,18.899999999999995,73.0,6.0
2021-09-25T03:00:00.0,0.0,19.099999999999998,72.0,5.0
2021-09-25T04:00:00.0,0.0,19.5,72.0,6.0
2021-09-25T05:00:00.0,0.0,19.5,72.0,6.0
2021-09-25T06:00:00.0,0.0,19.7,74.0,4.0
2021-09-25T07:00:00.0,0.0,19.6,74.0,5.0
2021-09-25T08:00:00.0,0.0,19.6,75.0,6.0
2021-09-25T09:00:00.0,0.0,20.2,73.0,5.0
2021-09-25T10:00:00.0,0.0,21.4,64.0,3.0
2021-09-25T11:00:00.0,0.0,21.2,69.0,4.0
2021-09-25T12:00:00.0,0.0,21.4,67.0,9.0
2021-09-25T13:00:00.0,0.0,21.4,69.0,11.0
2021-09-25T14:00:00.0,0.0,21.4,69.0,12.0
2021-09-25T15:00:00.0,0.0,21.799999999999997,65.0,11.0
2021-09-25T16:00:00.0,0.0,21.6,68.0,11.0
2021-09-25T17:00:00.0,0.0,22.4,66.0,6.0
2021-09-25T18:00:00.0,0.0,21.9,69.0,4.0
2021-09-25T19:00:00.0,0.0,21.4,71.0,2.0
2021-09-25T20:00:00.0,0.0,21.0,72.0,3.0
2021-09-25T21:00:00.0,0.0,20.7,73.0,4.0
2021-09-25T22:00:00.0,0.0,20.2,70.0,5.0
2021-09-25T23:00:00.0,0.0,19.9,71.0,5.0
2021-09-26T00:00:00.0,0.0,19.8,69.0,5.0
2021-09-26T01:00:00.0,0.0,19.8,71.0,6.0
2021-09-26T02:00:00.0,0.0,19.7,72.0,7.0
2021-09-26T03:00:00.0,0.0,19.9,76.0,4.0
2021-09-26T04:00:00.0,0.0,19.7,78.0,6.0
2021-09-26T05:00:00.0,0.0,19.8,81.0,4.0
2021-09-26T06:00:00.0,0.0,20.0,81.0,3.0
2021-09-26T07:00:00.0,0.0,20.4,79.0,4.0
2021-09-26T08:00:00.0,0.0,20.4,79.0,3.0
2021-09-26T09:00:00.0,0.0,21.2,76.0,2.0
2021-09-26T10:00:00.0,0.0,21.4,76.0,4.0
2021-09-26T11:00:00.0,0.0,21.4,76.0,6.0
2021-09-26T12:00:00.0,0.0,21.6,78.0,9.0
2021-09-26T13:00:00.0,0.0,21.699999999999996,80.0,9.0
2021-09-26T14:00:00.0,0.0,21.699999999999996,83.0,12.0
2021-09-26T15:00:00.0,0.0,21.799999999999997,82.0,10.0
2021-09-26T16:00:00.0,0.0,21.799999999999997,83.0,6.0
2021-09-26T17:00:00.0,0.0,21.699999999999996,84.0,3.0
2021-09-26T18:00:00.0,0.5,21.3,86.0,6.0
2021-09-26T19:00:00.0,1.7,20.9,87.0,6.0
2021-09-26T20:00:00.0,0.8,21.0,90.0,9.0
2021-09-26T21:00:00.0,0.0,20.7,91.0,12.0
2021-09-26T22:00:00.0,0.0,20.3,90.0,9.0
2021-09-26T23:00:00.0,0.0,20.4,82.0,12.0
2021-09-27T00:00:00.0,0.2,20.7,76.0,14.0
2021-09-27T01:00:00.0,0.0,20.5,77.0,19.0
2021-09-27T02:00:00.0,0.0,20.0,78.0,12.0
2021-09-27T03:00:00.0,0.0,20.1,79.0,13.0
2021-09-27T04:00:00.0,0.0,20.2,79.0,13.0
2021-09-27T05:00:00.0,0.0,20.2,79.0,10.0
2021-09-27T06:00:00.0,0.0,20.2,79.0,9.0
2021-09-27T07:00:00.0,0.0,20.2,80.0,13.0
2021-09-27T08:00:00.0,0.0,20.2,81.0,9.0
2021-09-27T09:00:00.0,0.0,20.4,81.0,8.0
2021-09-27T10:00:00.0,0.0,20.8,79.0,6.0
2021-09-27T11:00:00.0,0.0,21.2,78.0,5.0
2021-09-27T12:00:00.0,0.0,20.3,88.0,11.0
2021-09-27T13:00:00.0,0.0,21.1,83.0,9.0
2021-09-27T14:00:00.0,0.0,21.5,82.0,7.0
2021-09-27T15:00:00.0,0.0,21.6,80.0,8.0
2021-09-27T16:00:00.0,0.0,21.799999999999997,81.0,7.0
2021-09-27T17:00:00.0,0.0,21.699999999999996,79.0,9.0
2021-09-27T18:00:00.0,0.0,21.5,81.0,8.0
2021-09-27T19:00:00.0,0.0,21.2,83.0,2.0
2021-09-27T20:00:00.0,0.0,21.1,83.0,2.0
2021-09-27T21:00:00.0,0.0,20.9,85.0,5.0
2021-09-27T22:00:00.0,0.0,20.5,85.0,3.0
2021-09-27T23:00:00.0,0.0,20.4,84.0,3.0
2021-09-28T00:00:00.0,0.0,20.1,87.0,4.0
2021-09-28T01:00:00.0,0.0,20.1,84.0,5.0
2021-09-28T02:00:00.0,0.0,20.2,86.0,4.0
2021-09-28T03:00:00.0,0.0,20.0,88.0,3.0
2021-09-28T04:00:00.0,0.0,19.6,89.0,4.0
2021-09-28T05:00:00.0,0.0,19.2,88.0,4.0
2021-09-28T06:00:00.0,0.0,18.999999999999996,85.0,4.0
2021-09-28T07:00:00.0,0.0,18.8,86.0,5.0
2021-09-28T08:00:00.0,0.0,19.5,83.0,5.0
2021-09-28T09:00:00.0,0.0,20.4,80.0,3.0
2021-09-28T10:00:00.0,0.0,20.5,83.0,6.0
2021-09-28T11:00:00.0,0.0,21.0,82.0,6.0
2021-09-28T12:00:00.0,0.0,21.5,80.0,9.0
2021-09-28T13:00:00.0,0.0,22.2,71.0,8.0
2021-09-28T14:00:00.0,0.0,22.4,72.0,6.0
2021-09-28T15:00:00.0,0.0,23.5,64.1335934329244,4.0
2021-09-28T16:00:00.0,0.0,23.4,59.863719603034944,6.0
2021-09-28T17:00:00.0,0.0,24.800000000000004,62.34338953480437,4.0
2021-09-28T18:00:00.0,0.0,23.2,59.70992152628546,9.0
2021-09-28T19:00:00.0,0.0,23.6,75.0,9.0
2021-09-28T20:00:00.0,0.0,23.2,77.0,8.0
2021-09-28T21:00:00.0,0.0,22.4,71.0,7.0
2021-09-28T22:00:00.0,0.0,21.9,73.0,6.0
2021-09-28T23:00:00.0,0.0,21.5,73.0,4.0
2021-09-29T00:00:00.0,0.0,21.2,69.0,5.0
2021-09-29T01:00:00.0,0.0,21.2,66.0,3.0
2021-09-29T02:00:00.0,0.0,21.6,57.0,6.0
2021-09-29T03:00:00.0,0.0,21.2,58.0,14.0
2021-09-29T04:00:00.0,0.0,21.4,58.0,9.0
2021-09-29T05:00:00.0,0.0,21.5,57.0,13.0
2021-09-29T06:00:00.0,0.0,21.5,56.0,11.0
2021-09-29T07:00:00.0,0.0,20.9,60.0,10.0
2021-09-29T08:00:00.0,0.0,21.6,61.0,5.0
2021-09-29T09:00:00.0,0.0,22.2,58.0,4.0
2021-09-29T10:00:00.0,0.0,23.6,52.0,7.0
2021-09-29T11:00:00.0,0.0,24.2,50.0,7.0
2021-09-29T12:00:00.0,0.0,22.000000000000004,64.10819080703682,11.0
2021-09-29T13:00:00.0,0.0,22.2,66.0,8.0
2021-09-29T14:00:00.0,0.0,22.7,66.18359965763096,8.0
2021-09-29T15:00:00.0,0.0,22.100000000000005,60.33944954128441,8.0
2021-09-29T16:00:00.0,0.0,22.5,75.0,4.0
2021-09-29T17:00:00.0,0.0,22.9,64.60558473203751,3.0
2021-09-29T18:00:00.0,0.0,22.9,68.1,5.0
2021-09-29T19:00:00.0,0.0,22.2,76.0,2.0
2021-09-29T20:00:00.0,0.0,22.4,75.0,2.0
2021-09-29T21:00:00.0,0.0,21.9,71.0,7.0
2021-09-29T22:00:00.0,0.0,21.699999999999996,73.0,5.0
2021-09-29T23:00:00.0,0.0,22.100000000000005,64.0,11.0
2021-09-30T00:00:00.0,0.0,20.3,66.0,29.0
2021-09-30T01:00:00.0,0.0,20.2,70.0,40.0
2021-09-30T02:00:00.0,0.0,19.9,70.0,44.0
2021-09-30T03:00:00.0,0.0,20.1,68.0,48.0
2021-09-30T04:00:00.0,0.0,19.7,65.0,44.0
2021-09-30T05:00:00.0,0.3,19.7,63.0,38.0
2021-09-30T06:00:00.0,0.0,19.8,61.0,46.0
2021-09-30T07:00:00.0,0.0,19.8,59.0,50.0
2021-09-30T08:00:00.0,0.1,19.9,59.0,51.0
2021-09-30T09:00:00.0,0.0,20.0,60.0,52.0
2021-09-30T10:00:00.0,0.0,20.5,58.0,49.0
2021-09-30T11:00:00.0,0.0,21.0,54.0,46.0
2021-09-30T12:00:00.0,0.0,21.3,54.0,45.0
2021-09-30T13:00:00.0,0.0,21.3,52.0,42.0
2021-09-30T14:00:00.0,0.0,21.6,48.0,39.0
2021-09-30T15:00:00.0,0.0,21.6,46.0,36.0
2021-09-30T16:00:00.0,0.0,21.2,47.0,34.0
2021-09-30T17:00:00.0,0.0,21.2,45.0,34.0
2021-09-30T18:00:00.0,0.0,20.5,43.0,28.0
2021-09-30T19:00:00.0,0.0,19.4,49.0,27.0
2021-09-30T20:00:00.0,0.0,18.8,55.0,22.000000000000004
2021-09-30T21:00:00.0,0.0,18.6,53.0,26.0
2021-09-30T22:00:00.0,0.0,18.4,51.0,18.0
2021-09-30T23:00:00.0,0.0,18.1,51.0,12.0
2021-10-01T00:00:00.0,0.0,17.7,52.0,21.0
2021-10-01T01:00:00.0,0.0,18.0,53.0,31.0
2021-10-01T02:00:00.0,0.0,17.3,51.0,28.0
2021-10-01T03:00:00.0,0.0,17.1,50.0,17.0
2021-10-01T04:00:00.0,0.0,16.8,52.0,16.0
2021-10-01T05:00:00.0,0.0,16.5,54.0,17.0
2021-10-01T06:00:00.0,0.0,16.4,56.0,19.0
2021-10-01T07:00:00.0,0.0,16.2,60.0,26.0
2021-10-01T08:00:00.0,0.0,16.5,61.0,31.0
2021-10-01T09:00:00.0,0.0,17.3,57.0,27.0
2021-10-01T10:00:00.0,0.0,18.3,54.0,27.0
2021-10-01T11:00:00.0,0.0,19.300000000000004,50.0,22.000000000000004
2021-10-01T12:00:00.0,0.0,20.1,48.0,20.0
2021-10-01T13:00:00.0,0.0,21.0,46.0,19.0
2021-10-01T14:00:00.0,0.0,21.6,47.0,14.0
2021-10-01T15:00:00.0,0.0,22.100000000000005,45.0,14.0
2021-10-01T16:00:00.0,0.0,20.5,59.60000000000001,17.0
2021-10-01T17:00:00.0,0.0,20.0,59.0,20.0
2021-10-01T18:00:00.0,0.0,20.3,57.0,11.0
2021-10-01T19:00:00.0,0.0,19.2,59.0,14.0
2021-10-01T20:00:00.0,0.0,18.3,54.53274574715627,17.0
2021-10-01T21:00:00.0,0.0,17.8,58.0,13.0
2021-10-01T22:00:00.0,0.0,17.2,59.0,13.0
2021-10-01T23:00:00.0,0.0,16.8,60.0,19.0
2021-10-02T00:00:00.0,0.0,16.7,60.0,21.0
2021-10-02T01:00:00.0,0.0,16.5,61.0,21.0
2021-10-02T02:00:00.0,0.0,16.299999999999997,62.0,23.0
2021-10-02T03:00:00.0,0.0,16.4,61.0,14.0
2021-10-02T04:00:00.0,0.0,16.299999999999997,62.0,8.0
2021-10-02T05:00:00.0,0.0,16.0,62.0,9.0
2021-10-02T06:00:00.0,0.0,16.0,63.0,10.0
2021-10-02T07:00:00.0,0.0,15.4,64.0,7.0
2021-10-02T08:00:00.0,0.0,15.800000000000002,63.0,6.0
2021-10-02T09:00:00.0,0.0,16.6,62.0,6.0
2021-10-02T10:00:00.0,0.0,18.899999999999995,56.0,5.0
2021-10-02T11:00:00.0,0.0,19.300000000000004,55.0,4.0
2021-10-02T12:00:00.0,0.0,19.4,55.0,9.0
2021-10-02T13:00:00.0,0.0,19.6,58.0,11.0
2021-10-02T14:00:00.0,0.0,19.5,59.0,13.0
2021-10-02T15:00:00.0,0.0,19.5,62.0,9.0
2021-10-02T16:00:00.0,0.0,20.4,59.0,9.0
2021-10-02T17:00:00.0,0.0,20.6,57.0,9.0
2021-10-02T18:00:00.0,0.0,20.5,58.0,6.0
2021-10-02T19:00:00.0,0.0,19.9,64.0,3.0
2021-10-02T20:00:00.0,0.0,19.099999999999998,63.0,5.0
2021-10-02T21:00:00.0,0.0,18.5,67.0,8.0
2021-10-02T22:00:00.0,0.0,18.0,68.0,6.0
2021-10-02T23:00:00.0,0.0,17.9,67.0,5.0
2021-10-03T00:00:00.0,0.0,17.8,68.0,5.0
2021-10-03T01:00:00.0,0.0,17.8,71.0,5.0
2021-10-03T02:00:00.0,0.0,17.9,71.0,3.0
2021-10-03T03:00:00.0,0.0,18.4,70.0,4.0
2021-10-03T04:00:00.0,0.0,18.5,64.0,8.0
2021-10-03T05:00:00.0,0.0,18.4,63.0,10.0
2021-10-03T06:00:00.0,0.0,18.7,62.0,10.0
2021-10-03T07:00:00.0,0.0,18.7,67.0,9.0
2021-10-03T08:00:00.0,0.0,18.999999999999996,69.0,6.0
2021-10-03T09:00:00.0,0.2,18.999999999999996,76.0,4.0
2021-10-03T10:00:00.0,1.3,18.4,83.0,7.0
2021-10-03T11:00:00.0,0.0,18.999999999999996,82.0,6.0
2021-10-03T12:00:00.0,4.4,18.8,88.0,16.0
2021-10-03T13:00:00.0,0.6,19.8,85.0,10.0
2021-10-03T14:00:00.0,0.0,19.8,82.0,7.0
2021-10-03T15:00:00.0,0.0,20.2,83.0,19.0
2021-10-03T16:00:00.0,0.0,20.5,81.0,15.0
2021-10-03T17:00:00.0,0.0,21.1,80.0,16.0
2021-10-03T18:00:00.0,0.0,21.0,82.0,13.0
2021-10-03T19:00:00.0,0.0,20.9,84.0,14.0
2021-10-03T20:00:00.0,0.0,21.1,76.0,6.0
2021-10-03T21:00:00.0,0.0,20.6,78.0,6.0
2021-10-03T22:00:00.0,0.0,20.2,82.0,4.0
2021-10-03T23:00:00.0,0.0,19.8,82.0,6.0
2021-10-04T00:00:00.0,0.0,19.6,84.0,7.0
2021-10-04T01:00:00.0,0.0,19.099999999999998,84.0,6.0
2021-10-04T02:00:00.0,0.0,19.300000000000004,84.0,8.0
2021-10-04T03:00:00.0,0.0,19.5,82.0,5.0
2021-10-04T04:00:00.0,0.0,19.300000000000004,85.0,6.0
2021-10-04T05:00:00.0,0.0,20.6,79.0,7.0
2021-10-04T06:00:00.0,0.0,20.7,78.0,9.0
2021-10-04T07:00:00.0,0.0,20.4,80.0,12.0
2021-10-04T08:00:00.0,0.0,20.3,80.0,12.0
2021-10-04T09:00:00.0,0.0,20.6,78.0,20.0
2021-10-04T10:00:00.0,0.0,21.2,76.0,15.0
2021-10-04T11:00:00.0,0.0,21.799999999999997,73.0,20.0
2021-10-04T12:00:00.0,0.0,22.6,69.0,19.0
2021-10-04T13:00:00.0,0.0,23.5,65.0,18.0
2021-10-04T14:00:00.0,0.0,23.7,63.0,20.0
2021-10-04T15:00:00.0,0.0,23.9,63.0,20.0
2021-10-04T16:00:00.0,0.0,24.0,62.0,19.0
2021-10-04T17:00:00.0,0.0,23.9,60.57594476743088,16.0
2021-10-04T18:00:00.0,0.0,23.4,64.0,14.0
2021-10-04T19:00:00.0,0.0,22.9,67.0,12.0
2021-10-04T20:00:00.0,0.0,22.000000000000004,69.0,10.0
2021-10-04T21:00:00.0,0.0,21.799999999999997,66.0,10.0
2021-10-04T22:00:00.0,0.0,21.799999999999997,64.0,9.0
2021-10-04T23:00:00.0,0.0,21.9,60.0,10.0
2021-10-05T00:00:00.0,0.0,22.000000000000004,60.0,17.0
2021-10-05T01:00:00.0,0.0,21.9,65.0,15.0
2021-10-05T02:00:00.0,0.0,21.9,64.0,19.0
2021-10-05T03:00:00.0,0.0,21.5,69.0,25.0
2021-10-05T04:00:00.0,0.0,21.6,71.0,25.0
2021-10-05T05:00:00.0,0.0,22.100000000000005,68.0,21.0
2021-10-05T06:00:00.0,0.0,21.2,73.0,21.0
2021-10-05T07:00:00.0,0.0,21.2,73.0,19.0
2021-10-05T08:00:00.0,0.0,20.7,76.0,18.0
