date_time,dma_a,dma_b,dma_c,dma_d,dma_e,dma_f,dma_g,dma_h,dma_i,dma_j
2021-11-01T13:00:00.0,9.55,8.88,4.34,38.349999999999994,83.67,8.16,27.41,21.68,17.02,23.71
2021-11-01T14:00:00.0,8.27,8.68,4.13,35.56,77.87,9.19,24.7,20.26,18.98,25.15
2021-11-01T15:00:00.0,8.25,8.44,3.88,32.5,76.91,7.89,23.58,20.67,17.43,23.68
2021-11-01T16:00:00.0,7.63,8.38,3.96,31.66,75.2,8.72,24.64,18.9,16.69,23.48
2021-11-01T17:00:00.0,7.34,8.66,3.9,33.95,76.84,8.01,26.28,19.1,16.14,23.21
2021-11-01T18:00:00.0,8.12,8.97,4.19,37.58,78.6,8.0,26.2,20.2,16.7,23.79
2021-11-01T19:00:00.0,9.260000000000002,8.56,4.14,35.85,81.07,8.76,27.88,20.449999999999996,17.58,24.7
2021-11-01T20:00:00.0,8.38,8.73,4.05,36.64,79.75,8.92,25.41,20.18,18.24,24.0
2021-11-01T21:00:00.0,7.84,8.08,3.83,33.25,73.99,6.81,25.4,18.44,16.42,22.21
2021-11-01T22:00:00.0,6.93,7.81,3.11,28.7,66.49,7.04,22.18,16.99,16.91,22.04
2021-11-01T23:00:00.0,6.98,7.11,2.83,25.0,63.13,7.09,20.15,14.74,15.95,20.69
2021-11-02T00:00:00.0,6.08,6.84,2.49,22.29,56.11,6.93,18.4,12.91,16.92,21.28
2021-11-02T01:00:00.0,17.370000000000005,7.05,2.46,24.25,51.84,5.69,16.33,11.11,16.6,20.58
2021-11-02T02:00:00.0,6.94,6.97,2.14,25.020000000000003,50.95,5.67,15.46,10.37,17.42,21.52
2021-11-02T03:00:00.0,5.68,6.74,2.15,25.4,51.56,5.29,15.37,10.22,17.31,21.4
2021-11-02T04:00:00.0,5.21,6.9,2.18,24.46,52.31,5.73,15.24,10.63,17.03,21.43
2021-11-02T05:00:00.0,5.07,6.99,2.49,25.25,55.92,6.73,15.84,11.52,16.36,20.92
2021-11-02T06:00:00.0,6.52,7.64,3.5,30.46,67.0,5.76,20.29,15.18,17.04,23.19
2021-11-02T07:00:00.0,9.86,8.85,4.57,35.28,85.26,9.239999999999998,29.0,21.34,20.46,28.64
2021-11-02T08:00:00.0,9.89,9.63,4.62,38.09,93.76,7.96,29.7,25.96,20.62,30.0
2021-11-02T09:00:00.0,10.64,9.07,4.68,39.48,94.92,7.67,28.92,28.15,20.49,28.77
2021-11-02T10:00:00.0,10.84,8.82,4.84,40.49,90.07,8.94,28.5,26.4,20.75,28.9
2021-11-02T11:00:00.0,10.73,9.0,4.04,33.86,83.34,7.39,27.01,24.09,21.15,29.78
2021-11-02T12:00:00.0,8.289268026440801,8.8,3.9,36.24,86.13,9.03,26.749999999999996,24.03,20.36,28.62
2021-11-02T13:00:00.0,11.23,8.86,3.82,36.35000000000001,85.12,8.58,26.82,23.5,20.08,27.75
2021-11-02T14:00:00.0,11.33,9.06,4.09,35.71000000000001,81.13,10.61,25.1,22.53,22.95,29.56
2021-11-02T15:00:00.0,11.24,8.42,3.73,30.53,78.2,8.48,23.79,21.15,22.11,28.37
2021-11-02T16:00:00.0,9.99,8.49,3.81,34.739999999999995,74.51,7.81,24.08,19.72,20.09,27.84
2021-11-02T17:00:00.0,10.03,8.63,4.0,35.14999999999999,77.32,8.47,24.09,21.5,19.0,26.57
2021-11-02T18:00:00.0,9.21,8.54,3.97,34.790000000000006,81.78,7.52,25.51,20.76,17.93,25.09
2021-11-02T19:00:00.0,8.75,8.54,4.06,36.42999999999999,87.04,9.23,25.04,22.04,19.79,25.04
2021-11-02T20:00:00.0,9.4,8.61,4.21,37.39,85.7,6.42,25.62,20.9,19.28,25.23
2021-11-02T21:00:00.0,7.77,8.56,3.72,31.74,78.66,6.43,24.676363636363636,18.83,16.78,23.99
2021-11-02T22:00:00.0,6.94,7.73,3.21,26.46,72.43,7.15,21.71,17.1,17.99,24.39
2021-11-02T23:00:00.0,7.0,7.38,2.78,30.0,68.25,7.31,20.52,15.69,17.51,22.94
2021-11-03T00:00:00.0,7.29,7.0,2.55,27.18,61.35,6.32,18.84,13.38,16.93,20.88
2021-11-03T01:00:00.0,7.63,7.04,2.31,25.27,55.93,5.33,16.25,11.49,15.26,19.36
2021-11-03T02:00:00.0,8.44,7.01,2.1,25.0,52.05,6.71,15.27,10.66,17.67,21.75
2021-11-03T03:00:00.0,9.14,6.61,2.11,24.8,52.49,6.37,15.03,10.32,17.05,21.46
2021-11-03T04:00:00.0,7.02,6.83,2.16,25.94,52.45,5.65,15.45,10.39,16.31,20.25
2021-11-03T05:00:00.0,7.72,6.86,2.44,27.52,54.36,5.83,16.42,11.52,17.1,21.83
2021-11-03T06:00:00.0,8.11,7.73,3.44,28.07,62.64,5.82,19.67,14.17,16.16,21.17
2021-11-03T07:00:00.0,11.01,9.26,4.68,36.6,79.1,8.85,24.69,19.55,18.25,25.51
2021-11-03T08:00:00.0,10.99,9.79,4.77,40.75,93.66,8.52,31.42,24.79,19.79,29.45
2021-11-03T09:00:00.0,9.76,9.55,4.960000000000001,39.36,98.17,10.720000000000002,33.96,27.17,21.99,30.22
2021-11-03T10:00:00.0,9.22,9.03,4.67,38.58,91.93,10.51,30.36,25.13,24.47,32.25
2021-11-03T11:00:00.0,8.63,8.91,4.17,37.82,86.63,7.79,28.74,24.3,21.39,28.37
2021-11-03T12:00:00.0,8.69,8.8,4.36,38.17,85.14,7.5,28.35,23.88,19.1,27.34
2021-11-03T13:00:00.0,8.8,8.78,4.05,37.3,82.88,9.15,26.81,23.74,19.12,26.1
2021-11-03T14:00:00.0,8.42,8.67,4.01,36.69,79.38,8.16,25.64,21.72,19.07,26.22
2021-11-03T15:00:00.0,7.94,8.79,3.71,32.4,76.26,8.490000000000002,23.71,20.05,19.54,26.27
2021-11-03T16:00:00.0,11.391,8.46,3.85,29.86,75.94,7.13,25.48,20.19,23.53,29.08
2021-11-03T17:00:00.0,8.55,8.12,4.11,34.480000000000004,79.31,8.77,26.21,20.17,18.61,25.27
2021-11-03T18:00:00.0,8.66,8.58,3.99,37.9,82.56,8.34,28.1,22.59,18.75,25.35
2021-11-03T19:00:00.0,8.84,8.98,4.12,37.58,86.97,8.73,27.38,22.8,18.05,26.03090909090909
2021-11-03T20:00:00.0,9.260000000000002,8.88,4.32,37.74,86.9,8.44,28.49,22.43,20.44,27.36
2021-11-03T21:00:00.0,8.4,8.47,3.79,33.5,80.06,7.51,24.71,20.86,19.63,25.7
2021-11-03T22:00:00.0,7.63,7.66,3.22,26.5,71.87,6.66,22.25,18.17,17.85,23.74
2021-11-03T23:00:00.0,7.25,7.39,2.86,25.75,65.86,6.67,21.61,16.81,17.18,22.01
2021-11-04T00:00:00.0,7.55,6.98,2.5,26.85,58.09,6.49,18.55,14.19,17.05,21.35
2021-11-04T01:00:00.0,7.25,7.15,2.3,25.33,52.99,5.58,15.44,12.41,17.6,21.25
2021-11-04T02:00:00.0,7.18,6.94,2.13,24.009999999999998,51.57,5.72,15.71,10.97,19.05,23.23
2021-11-04T03:00:00.0,6.31,6.73,2.19,24.240000000000002,51.42,5.6,14.55,10.55,18.15,21.27
2021-11-04T04:00:00.0,6.41,6.78,2.23,23.61,52.32,5.92,15.03,10.9,17.27,21.12
2021-11-04T05:00:00.0,6.94,6.99,2.51,25.19,56.15,5.63,15.900000000000002,12.05,17.5,21.28
2021-11-04T06:00:00.0,9.3,8.09,3.91,32.05,74.1,6.42,23.13,17.66,18.3,25.0
2021-11-04T07:00:00.0,12.02,9.59,5.0600000000000005,38.91,101.0,8.15,32.44,27.53,19.64,27.75
2021-11-04T08:00:00.0,12.67,9.33,4.5,40.31,99.67,7.98,33.16,28.52,20.54,30.46
2021-11-04T09:00:00.0,11.21,9.24,4.44,41.77,92.69,6.23,29.78,28.16,23.66,32.44
2021-11-04T10:00:00.0,12.38,8.7,3.97,38.6,86.73,6.86,25.75,27.940000000000005,22.94,32.32
2021-11-04T11:00:00.0,13.23,8.67,3.93,33.49,82.19,7.64,25.57,26.0,25.26,31.560000000000002
2021-11-04T12:00:00.0,12.12,8.54,3.87,35.3,84.62,7.02,25.19,25.34,23.38,31.020000000000003
2021-11-04T13:00:00.0,11.03,8.62,3.95,34.83,85.28,7.46,27.25,25.71,26.56,32.73
2021-11-04T14:00:00.0,10.59,8.29,3.59,33.38,80.59,8.51,24.85,24.11,22.9,30.58
2021-11-04T15:00:00.0,10.29,8.32,3.71,30.95,78.6,6.44,23.03,22.79,23.07,29.300000000000004
2021-11-04T16:00:00.0,8.7,8.12,3.43,34.96,77.3,8.0,23.72,22.12,22.97,30.85
2021-11-04T17:00:00.0,9.43,8.4,3.67,35.85,77.51,8.02,24.7,23.03,20.57,27.43
2021-11-04T18:00:00.0,9.7,8.47,3.9,34.94,81.69,7.37,25.09,23.87,19.9,27.33
2021-11-04T19:00:00.0,9.48,8.79,4.26,37.45,87.0,8.19,26.83,23.37,19.82,27.22
2021-11-04T20:00:00.0,9.85,9.42,4.31,35.65,88.68,9.21,28.32,23.81,20.74,28.73
2021-11-04T21:00:00.0,8.36,8.48,3.69,32.14,80.96,8.54,26.16,20.63,19.72,26.88
2021-11-04T22:00:00.0,6.87,7.69,3.32,31.13,72.27,6.53,23.42,18.1,18.67,25.52
2021-11-04T23:00:00.0,7.0,7.39,2.94,29.49,65.54,6.77,21.67,17.06,17.02,21.35
2021-11-05T00:00:00.0,6.45,7.09,2.47,28.31,57.99,6.130000000000001,18.99,14.09,17.22,21.45
2021-11-05T01:00:00.0,6.77,7.09,2.25,25.21,53.74,5.38,16.46,11.93,16.79,20.33
2021-11-05T02:00:00.0,7.33,6.91,2.15,25.1,52.1,5.31,15.25,11.68,20.05,24.07
2021-11-05T03:00:00.0,6.32,6.67,2.18,24.03,52.79,4.85,15.1,10.89,19.55,23.4
2021-11-05T04:00:00.0,6.41,6.79,2.22,23.09,52.31,5.2,15.53,11.62,16.34,20.44
2021-11-05T05:00:00.0,6.1,6.94,2.55,24.11,56.25,6.59,16.77,12.56,16.92,22.02
2021-11-05T06:00:00.0,7.7,8.47,3.92,33.28,72.37,7.3,22.47,17.66,17.55,25.02
2021-11-05T07:00:00.0,10.27,9.82,5.38,44.83,101.8,8.32,33.94,26.9,20.38,29.79
2021-11-05T08:00:00.0,10.5,9.28,4.609999999999999,43.02,100.5,6.23,33.04,29.81,22.18,31.090000000000003
2021-11-05T09:00:00.0,10.51,8.95,4.609999999999999,46.64,92.8,7.7,29.73,29.38,22.9,32.64
2021-11-05T10:00:00.0,10.91,8.63,4.039166666666667,36.40371500566849,87.75,7.86,26.28,27.73,23.52,33.51
2021-11-05T11:00:00.0,11.04,8.4,3.8600000000000003,34.15026397026389,83.39,8.29,25.21,26.89,24.08,32.54
2021-11-05T12:00:00.0,10.28,8.44,4.024374999999999,36.50462531534739,84.11,7.52,25.68,27.14,22.16,30.08
2021-11-05T13:00:00.0,11.05,8.68,3.68,38.31,84.28,8.45,25.89,26.99,21.39,30.53
2021-11-05T14:00:00.0,10.89,8.63,3.91,41.59,82.22,7.26,27.06,24.55,23.82,29.75
2021-11-05T15:00:00.0,10.45,8.74,3.93,39.17,79.49,7.54,24.86,24.12,22.42,29.21
2021-11-05T16:00:00.0,9.45,8.38,3.79,35.82,78.37,7.78,24.77,23.18,24.96,32.22
2021-11-05T17:00:00.0,8.89,8.35,3.8,33.35,77.31,8.62,25.72,23.09,21.08,28.16
2021-11-05T18:00:00.0,9.22,8.32,3.76,34.63,82.98,7.14,27.45,22.55,20.77,29.7
2021-11-05T19:00:00.0,9.83,8.56,4.02,34.73,84.06,8.33,28.12,23.26,18.75,25.7
2021-11-05T20:00:00.0,9.55,8.99,4.203076923076923,38.74,84.41,8.83,27.500000000000004,22.07,20.61,29.24
2021-11-05T21:00:00.0,8.06,7.98,3.73,34.12,76.65,9.11,24.83,20.0,17.93,24.23
2021-11-05T22:00:00.0,6.42,7.45,3.24,31.55,69.82,7.690000000000001,22.29,17.29,18.93,23.65
2021-11-05T23:00:00.0,6.11,7.59,2.92,30.741235389420222,65.86,7.09,21.74,15.38,18.63,23.74
2021-11-06T00:00:00.0,5.55,7.2,2.5,27.73,59.72,7.79,19.49,13.87,17.89,21.59
2021-11-06T01:00:00.0,6.76,7.12,2.37,23.0,54.45,7.09,17.29,12.22,17.3,20.87
2021-11-06T02:00:00.0,7.44,6.98,2.23,21.25,52.63,7.23,16.41,11.24,17.96,22.05
2021-11-06T03:00:00.0,6.31,6.71,2.2,20.54,52.65,6.98,15.17,10.84,17.2,20.99
2021-11-06T04:00:00.0,6.27,6.75,2.22,25.44,52.93,6.33,16.18,11.41,15.87,19.59
2021-11-06T05:00:00.0,7.03,6.98,2.35,28.56,54.89,7.01,16.6,11.83,16.42,20.33
2021-11-06T06:00:00.0,8.02,7.46,3.11,30.64,60.78,6.62,19.24,14.53,17.36,22.35
2021-11-06T07:00:00.0,9.58,8.46,4.19,34.39,76.92,10.720000000000002,26.98,19.83,18.74,25.75
2021-11-06T08:00:00.0,10.63,10.23,4.99,40.44,94.48,9.18,31.8,25.56,18.09,27.13
2021-11-06T09:00:00.0,11.06,9.53,5.34,43.63,102.72,9.86,33.45,27.67,18.37,27.03
2021-11-06T10:00:00.0,9.83,9.8,5.15,42.26,100.91,8.7,32.7,26.81,20.25,28.93
2021-11-06T11:00:00.0,9.0,9.7,4.66,41.53,93.7,7.63,32.2,26.5,20.96,28.47
2021-11-06T12:00:00.0,9.73,9.46,4.83,43.23,90.52,8.46,29.16,25.16,18.6,27.1
2021-11-06T13:00:00.0,9.379999999999999,9.59,4.48,38.84,89.92,8.58,29.5,24.73,19.8,26.02
2021-11-06T14:00:00.0,9.32,9.25,4.279999999999999,40.58,85.51,8.25,27.75,23.96,18.15,24.79
2021-11-06T15:00:00.0,8.91,9.05,3.96,35.22,80.66,8.68,24.36,21.49,18.04,25.21
2021-11-06T16:00:00.0,8.98,8.73,4.06,34.50999999999999,79.81,6.89,26.33,21.5,17.48,23.96
2021-11-06T17:00:00.0,8.66,8.88,4.27,32.65,81.64,9.05,25.27,21.45,17.07,24.27
2021-11-06T18:00:00.0,9.07,8.72,4.16,37.38,81.23,8.83,26.94,21.65,16.73,24.31
2021-11-06T19:00:00.0,9.379999999999999,8.78,4.09,38.46,82.64,7.71,26.41,21.38,17.12,24.72
2021-11-06T20:00:00.0,9.59,8.56,3.81,35.83,81.83,8.18,25.51,20.8,15.99,22.75
2021-11-06T21:00:00.0,8.67,8.19,3.5,35.02000000000001,75.28,7.81,24.07,18.83,16.57,22.96
2021-11-06T22:00:00.0,8.01,7.71,2.94,32.19,69.67,6.98,22.73,16.8,18.91,23.52
2021-11-06T23:00:00.0,7.37,7.45,2.84,26.199999999999996,64.91,6.34,20.8,15.7,15.79,21.69
2021-11-07T00:00:00.0,7.01,7.1,2.71,23.98,60.32,7.54,19.74,14.53,16.02,21.48
2021-11-07T01:00:00.0,6.66,6.91,2.5,22.54,54.96,5.91,16.92,12.51,15.38,20.4
2021-11-07T02:00:00.0,6.54,6.85,2.38,25.55,52.26,6.49,16.16,11.26,16.28,21.14
2021-11-07T03:00:00.0,5.31,6.6,2.21,25.21,52.45,6.52,15.69,10.84,16.63,21.04
2021-11-07T04:00:00.0,5.389999999999999,6.69,2.26,26.35,52.21,6.8,16.07,10.96,15.78,19.96
2021-11-07T05:00:00.0,5.82,6.86,2.6,23.17,53.27,6.4,16.04,11.62,15.1,19.94
2021-11-07T06:00:00.0,6.7,7.18,2.8,28.24,57.54,6.37,18.65,12.56,15.65,20.98
2021-11-07T07:00:00.0,8.91,8.38,3.78,34.85,71.48,7.48,21.87,16.98,16.36,23.15
2021-11-07T08:00:00.0,10.07,9.78,4.74,39.39999999999999,88.79,8.82,28.43,22.43,17.87,25.52
2021-11-07T09:00:00.0,10.2,10.99,5.56,44.959999999999994,105.05,11.620000000000001,33.59,28.209999999999997,17.72,27.37
2021-11-07T10:00:00.0,10.57,11.0,5.789999999999999,47.28999999999999,105.53,8.924545454545456,34.35,27.809999999999995,18.63,27.69
2021-11-07T11:00:00.0,10.31,10.16,5.43,43.2,97.91,9.79,31.44,24.08,18.27,26.36
2021-11-07T12:00:00.0,9.83,9.61,4.95,43.35,91.23,9.21,30.850000000000005,23.7,17.43,26.18
2021-11-07T13:00:00.0,10.57,9.12,4.92,40.71,88.36,8.23,28.16,23.3,17.94,25.33
2021-11-07T14:00:00.0,10.79,9.05,4.56,37.27,82.36,8.87,26.45,21.75,18.2,24.74
2021-11-07T15:00:00.0,10.24,8.6,4.08,34.76,78.2,7.79,25.06,20.34,16.36,22.54
2021-11-07T16:00:00.0,7.88,8.88,3.67,34.08,77.87,7.63,24.49,20.47,18.39,23.79
2021-11-07T17:00:00.0,7.76,8.88,4.379999999999999,34.32,81.34,8.53,25.49,21.35,17.81,24.42
2021-11-07T18:00:00.0,8.21,8.8,4.49,34.28,86.66,7.36,28.82,21.82,17.22,24.66
2021-11-07T19:00:00.0,8.56,8.93,4.279999999999999,38.2,88.44,7.67,27.71,22.63,17.05,24.47
2021-11-07T20:00:00.0,9.16,8.76,4.43,40.12,86.6,7.54,28.81,23.08,17.17,25.04
2021-11-07T21:00:00.0,8.57,8.18,3.74,33.24,78.5,7.9,26.66,20.34,16.5,23.24
2021-11-07T22:00:00.0,7.65,7.83,3.19,31.17,72.15,5.86,23.82,18.02,17.46,23.27
2021-11-07T23:00:00.0,10.11,7.56,2.85,27.25,67.27,7.35,21.74,15.81,16.92,22.05
2021-11-08T00:00:00.0,16.29,6.9,2.47,23.0,58.3,7.15,18.47,13.86,16.78,21.75
2021-11-08T01:00:00.0,6.45,7.15,2.39,23.12,53.93,7.39,16.64,11.31,16.01,20.37
2021-11-08T02:00:00.0,6.35,6.98,2.17,25.87,51.64,6.52,16.27,10.46,16.96,21.21
2021-11-08T03:00:00.0,6.99,6.71,2.29,27.06,52.52,6.18,15.36,10.4,17.32,21.13
2021-11-08T04:00:00.0,6.43,6.77,2.72,27.36,52.65,6.66,15.88,10.82,15.69,19.71
2021-11-08T05:00:00.0,7.15,7.08,2.86,27.36,56.2,6.33,16.81,12.47,16.46,21.14
2021-11-08T06:00:00.0,9.17,8.22,3.74,34.59,72.3,7.46,23.449999999999996,15.79,18.42,24.08
2021-11-08T07:00:00.0,11.14,9.55,5.0600000000000005,39.38,99.82,7.88,33.41,26.76,21.59,31.21
2021-11-08T08:00:00.0,10.86,9.07,4.35,37.24,96.65,9.29,31.85,29.120000000000005,21.77,30.4
2021-11-08T09:00:00.0,10.57,8.9,4.44,37.25,91.1,9.17,27.89,28.15,23.08,30.700000000000003
2021-11-08T10:00:00.0,11.81,8.39,4.17,37.34,86.24,8.57,26.58,27.21,22.92,30.630000000000003
2021-11-08T11:00:00.0,11.41,8.5,3.85,33.38,85.33,6.56,25.44,25.93,21.89,29.300000000000004
2021-11-08T12:00:00.0,11.42,8.3,3.7,37.63000000000001,83.29,8.05,25.06,26.25,22.44,29.32
2021-11-08T13:00:00.0,11.39,8.55,3.84,39.01,84.41,9.19,26.28,26.78,24.39,31.910000000000004
2021-11-08T14:00:00.0,11.11,8.46,3.77,34.49,81.15,8.740000000000002,25.72,24.97,23.75,30.620000000000005
2021-11-08T15:00:00.0,11.64,8.31,3.67,31.27,77.7,7.35,23.91,23.57,24.36,31.520000000000003
2021-11-08T16:00:00.0,10.69,7.94,3.64,32.64,74.95,7.28,23.9,22.58,25.3,29.55
2021-11-08T17:00:00.0,10.55,8.17,3.63,34.71000000000001,78.95,9.32,24.99,22.2,20.33,27.35
2021-11-08T18:00:00.0,9.79,8.25,3.98,35.42,83.53,7.33,25.58,24.15,20.24,27.87
2021-11-08T19:00:00.0,10.07,8.98,4.23,40.24,89.17,10.07,27.62,24.8,19.04,27.86
2021-11-08T20:00:00.0,9.92,9.21,4.379999999999999,40.64,89.42,8.62,29.56,24.22,18.17,25.9
2021-11-08T21:00:00.0,9.739999999999998,8.47,3.94,35.57,80.92,8.09,27.58,21.56,18.13,24.31
2021-11-08T22:00:00.0,7.14,7.97,3.38,31.82,72.72,7.2,23.990000000000002,18.75,18.76,24.61
2021-11-08T23:00:00.0,6.29,7.51,2.92,27.24,65.03,8.37,22.14,17.25,16.34,20.89
2021-11-09T00:00:00.0,5.99,7.23,2.46,24.39,58.29,7.12,18.35,14.78,19.31,23.87
2021-11-09T01:00:00.0,6.42,7.2,2.3,21.53,53.13,7.02,16.32,12.2,18.72,22.58
2021-11-09T02:00:00.0,17.08,7.25,2.19,25.11,50.57,6.73,15.51,11.36,19.44,23.71
2021-11-09T03:00:00.0,5.59,7.06,2.15,26.54,51.6,6.82,15.48,11.34,17.15,20.87
2021-11-09T04:00:00.0,6.68,7.04,2.26,25.69,52.27,6.51,15.78,11.3,16.25,20.04
2021-11-09T05:00:00.0,6.92,7.19,2.37,27.41,56.35,7.17,16.71,12.22,16.91,21.31
2021-11-09T06:00:00.0,8.36,8.61,3.83,34.3,72.43,8.16,22.66,17.52,19.6,26.24
2021-11-09T07:00:00.0,11.48,9.76,5.190000000000001,40.81,101.28,12.18,33.81,26.43,21.96,30.590000000000003
2021-11-09T08:00:00.0,11.62,9.81,4.8,40.97,98.22,10.670000000000002,33.49,28.66,23.4,33.25
2021-11-09T09:00:00.0,11.64,9.43,4.45,37.53,90.62,8.53,28.799999999999997,28.23,22.85,32.57
2021-11-09T10:00:00.0,11.73,8.53,3.92,38.54,87.3,9.7,26.18,27.77,22.16,30.97
2021-11-09T11:00:00.0,11.03,8.99,4.25,37.82,83.94,9.05,25.11,26.24,23.16,29.67
2021-11-09T12:00:00.0,11.04,8.72,3.99,35.7,84.78,8.65,23.8,27.32,23.75,31.71
2021-11-09T13:00:00.0,10.46,8.64,3.86,37.16,84.0,11.830000000000002,26.25,28.45,23.49,31.880000000000003
2021-11-09T14:00:00.0,11.16,8.62,3.75,36.94,82.14,9.25,25.560000000000002,24.88,22.51,30.230000000000004
2021-11-09T15:00:00.0,10.1,8.27,3.59,32.4,79.08,9.29,22.25,23.49,25.29,30.510000000000005
2021-11-09T16:00:00.0,8.64,8.47,3.66,34.53,75.77,7.85,22.62,23.88,24.02,33.09
2021-11-09T17:00:00.0,8.39,8.3,3.99,36.89,77.37,8.78,24.86,22.5,23.06,30.46
2021-11-09T18:00:00.0,8.56,8.68,3.95,37.36,84.12,8.43,26.17,24.05,20.94,29.11
2021-11-09T19:00:00.0,9.98,9.18,4.23,39.28,88.0,8.69,29.51,24.54,20.68,27.23
2021-11-09T20:00:00.0,10.65,9.2,4.46,38.73,89.72,8.84,30.8,24.98,19.04,26.32
2021-11-09T21:00:00.0,9.149999999999999,8.8,3.88,36.44,82.11,7.87,27.42,21.97,18.66,25.34
2021-11-09T22:00:00.0,7.88,7.92,3.4,27.07,73.45,6.63,23.87,18.65,19.66,25.48
2021-11-09T23:00:00.0,7.61,7.54,2.77,29.59,67.1,6.82,21.82,17.06,18.99,23.91
2021-11-10T00:00:00.0,7.07,6.99,2.61,27.33,58.41,6.98,18.61,14.36,18.99,22.67
2021-11-10T01:00:00.0,6.78,6.91,2.31,27.479999999999997,52.67,6.63,15.76,11.79,18.69,22.05
2021-11-10T02:00:00.0,6.45,6.73,2.15,25.59,51.06,6.61,15.629999999999999,10.83,20.14,24.51
2021-11-10T03:00:00.0,5.9,6.85,2.14,24.1,51.52,6.72,14.79,10.71,18.55,22.14
2021-11-10T04:00:00.0,5.18,6.94,2.24,24.85,52.17,6.2,15.62,11.29,17.16,20.44
2021-11-10T05:00:00.0,5.68,7.13,2.52,26.059999999999995,55.36,6.32,16.67,12.3,17.52,21.38
2021-11-10T06:00:00.0,7.43,8.36,3.96,30.63,72.86,7.73,21.68,16.83,20.86,26.49
2021-11-10T07:00:00.0,10.33,10.27,5.09,39.75999999999999,102.3,10.33,33.89,26.65,19.19,28.42
2021-11-10T08:00:00.0,10.55,9.81,4.69,42.72,97.35,9.59,33.57,30.12,23.17,32.34
2021-11-10T09:00:00.0,10.87,9.3,4.29,36.04,93.13,8.19,28.96,30.37,24.84,32.81
2021-11-10T10:00:00.0,11.88,9.32,3.97,36.25776981783572,89.09,7.58,26.05,28.049999999999997,26.07,32.39
2021-11-10T11:00:00.0,11.9,8.18,3.7,35.66812330919155,84.11,7.18,26.91,26.2,25.4,30.690000000000005
2021-11-10T12:00:00.0,11.48,8.36,4.04,36.092199731095434,84.05000000000001,6.89,25.84,26.72,25.97,32.21
2021-11-10T13:00:00.0,11.17,8.24,3.94,37.22,84.34,7.990000000000001,27.06,27.34,27.48,34.53
2021-11-10T14:00:00.0,11.89,8.33,3.77,39.42,81.82,6.43,26.68,24.32,24.54,30.160000000000004
2021-11-10T15:00:00.0,10.57,8.41,3.9,36.24,77.83,8.32,23.62,23.909999999999997,22.95,28.73
2021-11-10T16:00:00.0,9.23,8.16,3.58,32.15,77.39,7.95,23.85,22.57,26.46,31.590000000000003
2021-11-10T17:00:00.0,9.11,8.06,3.73,34.16,77.78,8.22,25.74,23.49,22.26,28.32
2021-11-10T18:00:00.0,8.48,8.33,4.03,36.26,81.76,8.95,28.26,24.09,22.59,29.13
2021-11-10T19:00:00.0,8.900000000000002,8.81,4.18,38.8,88.02,8.42,30.29,23.88,20.33,27.46
2021-11-10T20:00:00.0,9.48,8.46,4.59,38.91,89.9,9.27,30.57,23.4,20.06,26.74
2021-11-10T21:00:00.0,7.85,8.53,3.95,35.33,83.13,9.01,27.66,21.25,19.71,25.05
2021-11-10T22:00:00.0,7.46,7.78,3.21,29.53,73.05,6.16,24.58,19.57,19.43,24.1
2021-11-10T23:00:00.0,7.12,7.26,2.76,27.73,65.5,6.57,21.08,16.48,19.99,23.45
2021-11-11T00:00:00.0,6.91,7.02,2.61,23.98,58.78,6.37,18.8,14.260000000000002,20.04,23.5
2021-11-11T01:00:00.0,7.37,6.64,2.31,23.53,53.09,6.36,15.91,12.3,18.22,20.45
2021-11-11T02:00:00.0,7.47,6.55,2.26,24.81,50.71,6.47,15.81,10.96,19.48,22.11
2021-11-11T03:00:00.0,6.11,6.81,2.35,26.340000000000003,51.28,6.42,16.72,10.89,20.79,23.29
2021-11-11T04:00:00.0,5.99,7.01,2.45,25.81,52.06,6.15,17.39,11.01,19.82,21.72
2021-11-11T05:00:00.0,6.75,6.98,2.49,27.0,55.05,7.96,18.13,12.41,20.17,22.36
2021-11-11T06:00:00.0,8.44,8.07,3.81,33.43,71.56,7.96,24.36,16.68,18.67,24.09
2021-11-11T07:00:00.0,11.53,9.46,5.3,41.81,101.58,11.16,34.91,27.0,22.1,30.47
2021-11-11T08:00:00.0,10.73,9.36,4.62,39.47,100.68,9.51,35.14,28.62,23.56,31.29
2021-11-11T09:00:00.0,10.56,9.47,4.32,38.83,92.82,7.34,33.05,29.18,22.95,31.340000000000003
2021-11-11T10:00:00.0,10.79,8.36,4.36,36.23,88.56,9.4,28.01,28.03,22.41,32.11
2021-11-11T11:00:00.0,10.37,8.84,3.87,37.82,84.0,7.67,24.79,26.87,21.84,30.510000000000005
2021-11-11T12:00:00.0,10.68,8.21,4.03,36.45,82.29,7.0,26.24,26.07,22.15,30.440000000000005
2021-11-11T13:00:00.0,10.52,8.53,4.2,36.019999999999996,84.58,6.76,26.52,26.73,24.27,31.050000000000004
2021-11-11T14:00:00.0,10.86,8.68,3.78,36.66,81.66,7.97,24.64,24.91,22.79,30.14
2021-11-11T15:00:00.0,9.97,8.57,3.82,36.120000000000005,78.25,7.990000000000001,23.71,23.04,22.2,29.93
2021-11-11T16:00:00.0,8.37,8.08,3.79,28.81,76.43,8.08,23.009999999999998,23.18,19.46,27.32
2021-11-11T17:00:00.0,9.260000000000002,8.58,3.87,34.5,77.99,7.29,23.29,23.439999999999998,20.89,27.79
